Y               D               const           X2              X3              Y1              Y0              U1              U0              V             
0.631610        1               1.0            -1.001032        0.950296        0.631610        0.353357        0.187183        0.103615       -4.684874e-01  
0.617370        0               1.0             0.567034       -0.048269        1.069721        0.617370       -0.244983       -0.024388        8.339819e-01  
1.376197        1               1.0             0.763374       -0.437560        1.376197        0.748113       -0.047475        0.057270        4.559021e-01  
1.256518        1               1.0             0.480298       -0.801472        1.256518        0.650209       -0.010048        0.030134        2.603827e-01  
1.410933        1               1.0             0.647809        2.602383        1.410933        0.573246        0.051399       -0.088706       -2.101961e+00  
0.210237        0               1.0            -0.919605       -0.459974        0.474003        0.210237       -0.015617       -0.059862        1.269197e+00  
0.546089        0               1.0            -0.495195        0.144652        0.719245        0.546089       -0.005922        0.169888        5.751740e-01  
1.796812        1               1.0             1.281059        0.806514        1.796812        0.837214        0.085824        0.016950       -5.607619e-01  
0.615337        0               1.0             0.178062       -0.774138        1.014722        0.615337       -0.084102        0.070822        1.219917e+00  
1.166911        1               1.0             0.111649        1.429630        1.166911        0.610447        0.104946        0.082535       -1.011851e+00  
0.458257        1               1.0            -0.941159        0.326021        0.458257        0.260194       -0.019400       -0.004517       -5.186555e-01  
0.719873        1               1.0            -0.554830        0.807463        0.719873        0.427397        0.027804        0.066104       -3.750764e-01  
0.455635        0               1.0            -0.070465        0.617992        1.084429        0.455635        0.123537       -0.026749        5.094933e-01  
1.776680        1               1.0             1.646083        0.333679        1.776680        0.904598       -0.136896       -0.006923        1.033690e-01  
0.426089        1               1.0            -1.128756       -0.341564        0.426089        0.187602        0.052549       -0.030209       -4.030042e-01  
0.485412        1               1.0            -0.820342        1.315741        0.485412        0.235690       -0.059298       -0.059224       -2.885614e-01  
0.422104        0               1.0            -0.196593        1.591510        0.968299        0.422104        0.077408       -0.028748        1.102636e+00  
0.943649        1               1.0             0.010001       -0.607156        0.943649        0.566618       -0.061902        0.064117       -7.710052e-01  
